x,f_hz,V_real,V_imag
0.2,319.25,-0.0005601641624561345,-0.0007117050335074016
0.2,319.5,-0.0008745363045766149,-0.00019422696201928423
0.2,319.75,-0.0007961102292550673,0.0003937918269685087
0.2,320.0,-0.00036752267030112733,0.0008098399083915068
0.2,320.25,0.0002291815989040831,0.0008482168471984762
0.2,320.5,0.000696398931796482,0.0005110915757599563
0.2,320.75,0.000862714922642301,-4.202354481866577e-05
0.2,321.0,0.000632213350418983,-0.0005779186288233585
0.2,321.25,0.00013087926898062142,-0.0008355468717305253
0.2,321.5,-0.0004307323884790207,-0.0007283324548536024
0.2,321.75,-0.0007688394259593908,-0.0002866091996171464
0.2,322.0,-0.0007861290359784254,0.0002642492887342499
0.2,322.25,-0.0004219852525939953,0.0006767206002803592
0.2,322.5,9.571457280626398e-05,0.0008111159577181093
0.2,322.75,0.0005623545639429943,0.0005476040864155474
0.2,323.0,0.000798165388393796,6.0933908296817195e-05
0.2,323.25,0.000626124094844672,-0.0004394111434540117
0.2,323.5,0.00020615465628291395,-0.0007562497378109376
0.2,323.75,-0.00031132677960327355,-0.0006892927881399969
0.2,324.0,-0.0006838309752860283,-0.0003380584750809158
0.2,324.25,-0.0007295586332612578,0.00017640081130261087
0.2,324.5,-0.00045689663292156,0.0005933058431931145
0.2,324.75,2.9134713382409703e-05,0.0007487417888557245
0.2,325.0,0.000488723782414764,0.000548252056259087
0.2,325.25,0.0007195980095845226,0.00012427747183411407
0.2,325.5,0.0006359594830555317,-0.00037107970892960666
0.2,325.75,0.00024739110159731196,-0.0006788600581513067
0.2,326.0,-0.00023721921802596408,-0.0006738074934174199
0.2,326.25,-0.0006013354544142838,-0.00036752048349293024
0.2,326.5,-0.0007053120766509956,0.0001005833027548857
0.2,326.75,-0.0004716798842335675,0.0005183765335322934
0.2,327.0,-3.48301696753653e-05,0.0006940171502350274
0.2,327.25,0.0004096836095117359,0.0005524246440434376
0.2,327.5,0.0006563887291322603,0.00015978480766877263
0.2,327.75,0.0006072241062694637,-0.0002905869624512437
0.2,328.0,0.00027232999009422294,-0.000604814059414405
0.2,328.25,-0.00017256747072232764,-0.0006401417947607078
0.2,328.5,-0.0005421748227050031,-0.0003745162033833884
0.2,328.75,-0.0006553486638396817,6.110128687435306e-05
0.2,329.0,-0.00045900968554419956,0.00046302164131342075
0.2,329.25,-5.875399217353592e-05,0.0006475453705915106
0.2,329.5,0.0003624186243141613,0.0005384878069341814
0.2,329.75,0.0006153896366835493,0.00017918246379622927
0.2,330.0,0.0005901404453484199,-0.0002580542466573197
0.2,330.25,0.0002868349906480541,-0.0005648081312207743
0.2,330.5,-0.0001421304724535036,-0.0006141653085471894
0.2,330.75,-0.0004997385374386774,-0.000378349507721015
0.2,331.0,-0.0006220652263337378,3.293739903832147e-05
0.2,331.25,-0.00045908055052222503,0.0004199459700371603
0.2,331.5,-8.52571261029994e-05,0.0006101677448216304
0.2,331.75,0.0003247299434720316,0.0005193855486268894
0.2,332.0,0.0005760176659241445,0.00019017018759650745
0.2,332.25,0.0005585588374249845,-0.00022453518213613662
0.2,332.5,0.00028094746891024194,-0.0005271682086066714
0.2,332.75,-0.00012493601466506484,-0.0005739083255586002
0.2,333.0,-0.0004602463581929347,-0.00035726909882337544
0.2,333.25,-0.0005837980765669295,2.5851834554950103e-05
0.2,333.5,-0.00043448038634425954,0.00039781150697699216
0.2,333.75,-7.680599949057247e-05,0.0005837676089527272
0.2,334.0,0.00031257935595555003,0.0004920269293698761
0.2,334.25,0.0005562929446950412,0.00017189136800641573
0.2,334.5,0.0005335421577774866,-0.00022126690697157856
0.2,334.75,0.0002673361261335186,-0.0005118094490805119
0.2,335.0,-0.00012657991166877168,-0.0005606693764474347
0.2,335.25,-0.0004568267023152008,-0.00034589114691388164
0.2,335.5,-0.0005701378329966843,3.3291128110658e-05
0.2,335.75,-0.00041774042509596027,0.00038792572587990903
0.2,336.0,-7.0602791555055e-05,0.0005585282976333011
0.2,336.25,0.00030638478489256635,0.0004691282605967891
0.2,336.5,0.0005355313078462719,0.0001620027726427953
0.2,336.75,0.0005097963846476663,-0.00021569977450187322
0.2,337.0,0.0002431664277834789,-0.0004925666194071376
0.2,337.25,-0.00013683770055543832,-0.0005315829669186531
0.2,337.5,-0.00044655189693694404,-0.00031193387691205596
0.2,337.75,-0.0005439503194914775,5.0807165391343047e-05
0.2,338.0,-0.00038428838162662157,0.0003938880840729592
0.2,338.25,-3.66531050901598e-05,0.0005464071952797245
0.2,338.5,0.000322047075588569,0.000442327640105856
0.2,338.75,0.0005251644426763957,0.00012469880947535672
0.2,339.0,0.00048109924329245684,-0.000245960247629309
0.2,339.25,0.0002068102396937349,-0.0004988940917282628
0.2,339.5,-0.00016610323250476768,-0.0005127855367978553
0.2,339.75,-0.0004581921427135567,-0.0002798405503726483
0.2,340.0,-0.0005346904527959571,9.035803288364808e-05
0.2,340.25,-0.0003422887111600631,0.00041181827189459315
0.2,340.5,7.127372678160303e-06,0.0005304654563748722
0.2,340.75,0.0003499585489145939,0.0003947582644484404
0.2,341.0,0.0005151595833575722,6.755080633350661e-05
0.2,341.25,0.0004247264492343763,-0.00028276974348396183
0.2,341.5,0.00013127030868337696,-0.000484885066442267
0.2,341.75,-0.00021283747269392419,-0.00044361961627108345
0.2,342.0,-0.0004435639379238491,-0.00019148904994390758
0.2,342.25,-0.00045405633543354714,0.00014662571989546878
0.2,342.5,-0.0002515126959575648,0.00039409454107621194
0.2,342.75,5.7609102900177396e-05,0.00045551964660601357
0.2,343.0,0.00032324229957568675,0.00031340712670875094
0.2,343.25,0.0004460899303551054,3.269379822032912e-05
0.2,343.5,0.0003639027222990741,-0.00026089432106734883
0.2,343.75,0.00011307489512072762,-0.0004324378627571162
0.2,344.0,-0.00019047204973725464,-0.0004012904107668214
0.2,344.25,-0.0004103591012609506,-0.00018515480393929923
0.2,344.5,-0.00043373371813450705,0.00012162051094312469
0.2,344.75,-0.00025595964361376314,0.0003759552726855664
0.2,345.0,4.5139628918632534e-05,0.00045394118009252604
0.2,345.25,0.0003280568427036662,0.00031525091790770286
0.2,345.5,0.0004494839376550087,2.8147054402742175e-05
0.2,345.75,0.0003572014454433128,-0.0002694572021229621
0.2,346.0,8.651825300028037e-05,-0.00044049537345716125
0.2,346.25,-0.00022186382062497085,-0.000394565848442134
0.2,346.5,-0.0004201064064442149,-0.0001521238207917863
0.2,346.75,-0.0004178938544430246,0.00016189091391528084
0.2,347.0,-0.0002156610866937475,0.00039881772226788687
0.2,347.25,9.533904971883818e-05,0.0004396786462934887
0.2,347.5,0.0003596165259553764,0.0002751553032062387
0.2,347.75,0.0004506560182417561,-2.3913995662343496e-05
0.2,348.0,0.00032078927636626644,-0.0003132418183605743
0.2,348.25,3.798081651604969e-05,-0.0004455477890085509
0.2,348.5,-0.0002602084181640166,-0.0003636531788773299
0.2,348.75,-0.0004353594615842288,-0.00010386987929519039
0.2,349.0,-0.00039990526693908546,0.0002048483657164858
0.2,349.25,-0.00016942262126292166,0.0004153729228511052
0.2,349.5,0.0001448630022491914,0.0004240527402962309
0.2,349.75,0.0003818466958324748,0.00022630723450640485
0.2,350.0,0.0004344659213209199,-7.956876885522259e-05
0.2,350.25,0.000276778161522826,-0.0003407022191511233
0.2,350.5,-1.8098135339185675e-05,-0.00043788504582273
0.2,350.75,-0.0003005527250675125,-0.0003119576043553452
0.2,351.0,-0.000434930439367168,-3.7413717984707437e-05
0.2,351.25,-0.0003527189687561368,0.00025376374043277
0.2,351.5,-0.00010506159085507,0.00042231999242407537
0.2,351.75,0.00020122322671342927,0.00038594492692616315
0.2,352.0,0.00040424375645078925,0.0001622374411006163
0.2,352.25,0.00041137263520470206,-0.00014223195860803455
0.2,352.5,0.00021537088157938983,-0.00037261217980418665
0.2,352.75,-8.243866351760665e-05,-0.0004203485019365227
0.2,353.0,-0.0003405326872513652,-0.0002573742528722761
0.2,353.25,-0.00042698646050921417,2.6696130130605835e-05
0.2,353.5,-0.0003072980678745966,0.0003024450481482406
0.2,353.75,-3.7808348537939654e-05,0.00042930644599427294
0.2,354.0,0.0002537189656392164,0.0003416670905880689
0.2,354.25,0.0004129400247812567,9.511869410579032e-05
0.2,354.5,0.00036697162844890447,-0.0002002719205905335
0.2,354.75,0.00014268512109475784,-0.0003876964469913801
0.2,355.0,-0.00015125585765516595,-0.00038365257510273177
0.2,355.25,-0.00037033742440184254,-0.00018881622539873894
0.2,355.5,-0.000402419770855506,0.00010160346878828237
0.2,355.75,-0.00023543462437895327,0.00033913846502099914
0.2,356.0,4.0806918870877e-05,0.0004112348750087456
0.2,356.25,0.00030151544679492953,0.0002806174375507198
0.2,356.5,0.0004106462698761517,1.1824711924559053e-05
0.2,356.75,0.00031479081973643456,-0.00025750650968769614
0.2,357.0,6.554765984960759e-05,-0.0004052027912080702
0.2,357.25,-0.00022049042303122252,-0.0003420409995040083
0.2,357.5,-0.000387830869159527,-0.00011158791526238676
0.2,357.75,-0.00036518108970925474,0.00017351751228147154
0.2,358.0,-0.00016229106740109136,0.00036789735987146163
0.2,358.25,0.0001172286202505182,0.0003851628182220572
0.2,358.5,0.0003386198024511072,0.0002045855218792721
0.2,358.75,0.0003894579481959078,-6.777480311951915e-05
0.2,359.0,0.00024166086449507244,-0.00030773244176936074
0.2,359.25,-2.1876397073439018e-05,-0.00038870964831222237
0.2,359.5,-0.00027295823867696644,-0.0002727058705886188
0.2,359.75,-0.00039254312885191804,-2.1861303958869074e-05
0.2,360.0,-0.0003095484249277664,0.000242834934935934
0.2,360.25,-6.943439007698174e-05,0.0003864994164934421
0.2,360.5,0.0001993572778324933,0.0003331968819108623
0.2,360.75,0.00036922991686982296,0.00012008723620637377
0.2,361.0,0.00035504335964462765,-0.00015652337477345732
0.2,361.25,0.00016146106877133274,-0.0003513095721997807
0.2,361.5,-0.00011403693791977054,-0.00036461059517354084
0.2,361.75,-0.0003263333289205725,-0.00019861353461408536
0.2,362.0,-0.00037431762684881026,6.666274347350815e-05
0.2,362.25,-0.00023893073986318059,0.0002998534197930304
0.2,362.5,1.9170682263925265e-05,0.00037921619388675066
0.2,362.75,0.00026402031265084,0.00026842696178463733
0.2,363.0,0.00037367300286896655,2.7303999999161324e-05
0.2,363.25,0.00029426021977855133,-0.0002233495050731348
0.2,363.5,6.179834163273995e-05,-0.00036646643062325653
0.2,363.75,-0.00019313677089134265,-0.0003108319223233706
0.2,364.0,-0.00035224095013338834,-0.00010173815935508804
0.2,364.25,-0.00033407133903395387,0.00016210604673102855
0.2,364.5,-0.00014188971925328887,0.00034174741876345614
0.2,364.75,0.00011983268979379714,0.0003511698570049814
0.2,365.0,0.00032045183024199524,0.00018372553952172786
0.2,365.25,0.00036103778936653013,-7.693813204126775e-05
0.2,365.5,0.000214848252666179,-0.00029476790640709324
0.2,365.75,-3.767271945417243e-05,-0.00036181014648965586
0.2,366.0,-0.00026984741550231954,-0.00023999786535506274
0.2,366.25,-0.000363320555928705,1.1278019853634442e-06
0.2,366.5,-0.0002718565422658901,0.00024260027467856506
0.2,366.75,-3.654728363753407e-05,0.0003565196677804382
0.2,367.0,0.00020199584673473775,0.0002924184669248025
0.2,367.25,0.00034921042596567563,7.900162018470892e-05
0.2,367.5,0.000309758463930613,-0.00016822507687500412
0.2,367.75,0.00011454031196339179,-0.00033306184169147905
0.2,368.0,-0.00014263816310466928,-0.00031883169878711156
0.2,368.25,-0.0003139980480102721,-0.0001401404328830712
0.2,368.5,-0.00033356453233330423,0.00010315776139770189
0.2,368.75,-0.0001816236801173197,0.00030398075649113934
0.2,369.0,7.064545310248867e-05,0.0003483107394385407
0.2,369.25,0.0002762022710315258,0.00020681506602984227
0.2,369.5,0.00035084531910329703,-3.2943180008913814e-05
0.2,369.75,0.000228765281152143,-0.00025120266727347336
0.2,370.0,1.035275939462724e-06,-0.0003431226229464263
0.2,370.25,-0.0002290869805349526,-0.00025815409751910056
0.2,370.5,-0.0003362279115953404,-3.9527073027456365e-05
0.2,370.75,-0.0002845234855993894,0.00020236741795878464
0.2,371.0,-7.162021699981294e-05,0.0003348525525834392
0.2,371.25,0.00017205893781852173,0.0002973922793579368
0.2,371.5,0.00031845405524567557,0.00010052510058554982
0.2,371.75,0.0003078075407549749,-0.00013900319459994744
0.2,372.0,0.00013176796637449643,-0.0003060179667103331
0.2,372.25,-0.00011086643218127828,-0.0003111051619500103
0.2,372.5,-0.0002906357678526089,-0.0001541476218728481
0.2,372.75,-0.0003247967822817836,8.175538581097542e-05
0.2,373.0,-0.00018801907285199727,0.0002785077292387286
0.2,373.25,4.5522386746842304e-05,0.0003304529633013856
0.2,373.5,0.00025771793276452797,0.00021110050141995185
0.2,373.75,0.0003301959980169296,-1.3462527449399709e-05
0.2,374.0,0.0002308643179473057,-0.00023002689491523145
0.2,374.25,1.162448317769109e-05,-0.0003261736303847413
0.2,374.5,-0.00020697838219483442,-0.0002505504965770052
0.2,374.75,-0.000322160649768615,-3.9236778151507696e-05
0.2,375.0,-0.000271220972217165,0.00018181794578320127
0.2,375.25,-7.426533100673021e-05,0.00031803104815844466
0.2,375.5,0.00015646102480875086,0.00028010264092098166
0.2,375.75,0.00030293304391804305,0.00010445089409016965
0.2,376.0,0.00029081884110714734,-0.00013040124669100938
0.2,376.25,0.00012621075996491852,-0.0002938325536166962
0.2,376.5,-0.00010947431806820341,-0.0002989050092714501
0.2,376.75,-0.0002815718857660616,-0.0001412063058517571
0.2,377.0,-0.00030927329046299463,8.65344909283443e-05
0.2,377.25,-0.00016781990596352684,0.0002715351956398865
0.2,377.5,5.479948845808922e-05,0.0003149601100730413
0.2,377.75,0.00025046666823513413,0.00019176511045072505
0.2,378.0,0.00031661234322990123,-2.7292105303318754e-05
0.2,378.25,0.00021179835520194915,-0.00023280470904967488
0.2,378.5,-5.876023405030377e-06,-0.0003106336085497864
0.2,378.75,-0.00021375987642226752,-0.00022714310064596044
0.2,379.0,-0.00031500837508196156,-1.7950208303321463e-05
0.2,379.25,-0.00024260197219951502,0.00019855634265958274
0.2,379.5,-4.5933170023092965e-05,0.00030820479525651084
0.2,379.75,0.00017279575986273147,0.0002542740192725743
0.2,380.0,0.00030066047531092285,6.886342652766544e-05
0.2,380.25,0.0002670912433167777,-0.0001550972249871325
0.2,380.5,9.144816754516276e-05,-0.000290184449735398
0.2,380.75,-0.0001343943728235599,-0.00027192258003766646
0.2,381.0,-0.00028531510995838665,-0.00011315358898324086
0.2,381.25,-0.0002905317311919637,0.00011183998523580571
0.2,381.5,-0.00012969127313790636,0.000277680447453862
0.2,381.75,8.75935134991816e-05,0.0002959566475386953
0.2,382.0,0.00026197688444211224,0.00015832386915931237
0.2,382.25,0.0002972755091764852,-6.240761292139639e-05
0.2,382.5,0.00017571039000444124,-0.000249456890607963
0.2,382.75,-3.8624275103424275e-05,-0.00029764560625463403
0.2,383.0,-0.00023173669405512863,-0.00019073742395373137
0.2,383.25,-0.0002992862219489275,2.2306283118092097e-05
0.2,383.5,-0.00020560075782927062,0.00022051042462505917
0.2,383.75,-5.236401307908131e-06,0.0003050743258251368
0.2,384.0,0.00020430572238183068,0.00022295772384998361
0.2,384.25,0.00029889582016216673,2.452727883098795e-05
0.2,384.5,0.00023595332406253902,-0.00018417489413239944
0.2,384.75,4.283311375916686e-05,-0.00029534632844069986
0.2,385.0,-0.00017028318460094455,-0.00024536234860338883
0.2,385.25,-0.0002933557026352754,-6.840251321356629e-05
0.2,385.5,-0.00026057173717943877,0.0001562909951341036
0.2,385.75,-8.720966012390148e-05,0.0002882505658070171
0.2,386.0,0.00013146361556891332,0.0002706072539716422
0.2,386.25,0.0002789303785553093,0.00011152440895823303
0.2,386.5,0.00027653406197724337,-0.00011260376446595571
0.2,386.75,0.0001198534586452807,-0.00026524500998401616
0.2,387.0,-9.470619012467333e-05,-0.00027862012284790507
0.2,387.25,-0.00025928625971622244,-0.00014067567163468042
0.2,387.5,-0.0002849454114141527,7.511619058275222e-05
0.2,387.75,-0.00015896143846044468,0.0002505652659411762
0.2,388.0,5.5679781269934475e-05,0.0002923950416752878
0.2,388.25,0.00024169819313469456,0.00017937930196286066
0.2,388.5,0.00029689464929151944,-3.720185281293618e-05
0.2,388.75,0.00018421446609356496,-0.00022902712485074376
0.2,389.0,-2.4019174321438647e-05,-0.00029050035427811017
0.2,389.25,-0.00022008730094285296,-0.00019593020499786618
0.2,389.5,-0.00029501884683839615,4.748223361584463e-06
0.2,389.75,-0.0002082626002922788,0.00020536929019844422
0.2,390.0,-1.041913043401343e-05,0.0002925264158247676
0.2,390.25,0.00018984329938968487,0.0002241758863771049
0.2,390.5,0.0002853388396962673,3.0763595388168783e-05
0.2,390.75,0.00022973011007042753,-0.0001692514546903527
0.2,391.0,4.8478268603689196e-05,-0.0002789188390358087
0.2,391.25,-0.00015785349827222042,-0.00023304106653690543
0.2,391.5,-0.0002785222909446954,-5.977764180111235e-05
0.2,391.75,-0.0002433914193042213,0.00014641042841803087
0.2,392.0,-7.604369235378589e-05,0.00027497193346510013
0.2,392.25,0.0001304592350228183,0.00025208149556359794
0.2,392.5,0.0002654278724227056,9.495581175801911e-05
0.2,392.75,0.0002582270047085592,-0.0001133411330142744
0.2,393.0,0.00010724445106376345,-0.0002586421269342633
0.2,393.25,-9.828959264656741e-05,-0.00025890482999468367
0.2,393.5,-0.0002513099666958437,-0.00011742745524448105
0.2,393.75,-0.00026516660517711404,8.82567692929842e-05
0.2,394.0,-0.00013437787416178208,0.0002488537341012614
0.2,394.25,7.358150144673589e-05,0.00026900049712872337
0.2,394.5,0.00023371477241648816,0.0001470135375158766
0.2,394.75,0.00026708425406472364,-5.5035423694451246e-05
0.2,395.0,0.00015338657635322557,-0.00021997929731976766
0.2,395.25,-4.4288640145823035e-05,-0.0002635529156130256
0.2,395.5,-0.00021493759116420632,-0.00015659899653671026
0.2,395.75,-0.0002659885077340067,3.4837917704571195e-05
0.2,396.0,-0.00017082143785615456,0.000210680337079689
0.2,396.25,2.152326351035794e-05,0.0002699695975594464
0.2,396.5,0.00019684687946278022,0.00018312972919902622
0.2,396.75,0.00026692503685421846,-5.923221519769155e-06
0.2,397.0,0.0001880597906810113,-0.00018810282799205035
0.2,397.25,6.868451407283362e-06,-0.0002647360969769225
0.2,397.5,-0.00018208124223695148,-0.0001942203120567781
0.2,397.75,-0.00026166897589399555,-1.805583596675395e-05
0.2,398.0,-0.00020067364394096994,0.00017597557626880867
0.2,398.25,-2.8267498173932962e-05,0.00026620119378167103
0.2,398.5,0.00015618200858474927,0.00020348927325430677
0.2,398.75,0.0002603384173936483,4.23209221691378e-05
0.2,399.0,0.00021016779238492502,-0.00014952000912965373
0.2,399.25,5.04703320797421e-05,-0.00025229729288150097
0.2,399.5,-0.00014409958297619774,-0.00021312878884672778
0.2,399.75,-0.0002505635291477485,-5.391142290036701e-05
0.2,400.0,-0.00021704662482122726,0.00013288678363336946
0.2,400.25,-6.615300662352205e-05,0.0002528278402747376
0.2,400.5,0.00012384121591462637,0.0002285139905804357
0.2,400.75,0.00024614960479090413,7.844224190957982e-05
0.2,401.0,0.0002287197394105084,-0.00011535002089700759
0.2,401.25,8.706019980215686e-05,-0.00024124010018959844
0.2,401.5,-0.00010834305778074434,-0.0002319350468754711
0.2,401.75,-0.00023873463888955077,-9.104022977775139e-05
0.2,402.0,-0.00023849333819357863,0.0001007720140381775
0.2,402.25,-9.879124408442769e-05,0.0002321211342284853
0.2,402.5,9.048114321274253e-05,0.0002390490798976761
0.2,402.75,0.00023343440360718535,0.00010965727492439402
0.2,403.0,0.00023813184543994894,-7.97914914254759e-05
0.2,403.25,0.00011304141909525685,-0.0002227076892785637
0.2,403.5,-7.612011892485645e-05,-0.0002369087100152223
0.2,403.75,-0.00022030385862009338,-0.00011475369940664907
0.2,404.0,-0.0002427710516144967,7.013485965427684e-05
0.2,404.25,-0.00012597752672512664,0.00021981299016859908
0.2,404.5,6.337322132605559e-05,0.00024759208189395184
0.2,404.75,0.0002127863201853374,0.0001345237864183805
0.2,405.0,0.00024412746300055447,-5.514292924341857e-05
0.2,405.25,0.00013528847180714184,-0.0002056889236779417
0.2,405.5,-4.858452877293917e-05,-0.0002434318208877093
0.2,405.75,-0.00020212534684473774,-0.00014021458863204293
0.2,406.0,-0.0002475437078774217,4.1449746860967286e-05
0.2,406.25,-0.0001452555711566726,0.00020288808371071395
0.2,406.5,3.490417595179557e-05,0.00024381043259449068
0.2,406.75,0.00019660645948903546,0.00015439145500900555
0.2,407.0,0.00024266663320670525,-2.851257811813188e-05
0.2,407.25,0.00015337651262795334,-0.0001893886640063515
0.2,407.5,-2.4940245851869463e-05,-0.00024252368662408067
0.2,407.75,-0.00018666535186881935,-0.00015415766373098826
0.2,408.0,-0.00024434280624021883,2.100129056667238e-05
0.2,408.25,-0.00016075907848479815,0.00018445198693523249
0.2,408.5,1.1496588658398049e-05,0.00024523845904679374
0.2,408.75,0.0001758773584585285,0.00016979674584693226
0.2,409.0,0.0002419578347326419,-2.9935094983254717e-06
0.2,409.25,0.00016970476115948574,-0.00017262138148531025
0.2,409.5,-3.937329340513117e-06,-0.00024051256477953362
0.2,409.75,-0.00017118276003413193,-0.00016370616372316223
0.2,410.0,-0.0002378045719023151,1.3608672558845612e-06
0.2,410.25,-0.00016963311003720242,0.00016750150914355565
0.2,410.5,-6.860027042345037e-06,0.0002408725365828473
0.2,410.75,0.00016156879598083234,0.00017781611990564763
0.2,411.0,0.0002406920111226796,7.708971987615344e-06
0.2,411.25,0.0001717866475605864,-0.00016370645824749467
0.2,411.5,8.170789501920913e-06,-0.00023560772093314552
0.2,411.75,-0.00015777577226512845,-0.0001771633998814044
0.2,412.0,-0.00024514342214046746,-1.7893281219602685e-05
0.2,412.25,-0.00017689113463464023,0.00016576360631629552
0.2,412.5,-1.712803321673567e-05,0.00022942720744057121
0.2,412.75,0.0001483234407545662,0.00018997935811306343
0.2,413.0,0.0002424777097454249,1.827502859950518e-05
0.2,413.25,0.00017272913101095647,-0.00014610994211285746
0.2,413.5,2.996999502362294e-05,-0.0002331611866670263
0.2,413.75,-0.00015300176554421848,-0.0001746517382740819
0.2,414.0,-0.00022262580406376856,-2.5224348435372644e-05
0.2,414.25,-0.0001889136242391311,0.00015693857090427434
0.2,414.5,-2.0347547582333925e-05,0.00022540584292437724
0.2,414.75,0.00014388760534578157,0.00019143673859438795
0.2,415.0,0.00022660011277972185,1.6901832153993035e-05
0.2,415.25,0.00019119682287533848,-0.00013544215913663472
0.2,415.5,1.876788683372688e-05,-0.00023103632281467026
0.2,415.75,-0.00013425368911191708,-0.0001780199895822693
0.2,416.0,-0.0002443582479445752,-2.363402301200518e-05
0.2,416.25,-0.00017229561164215315,0.00013989421491721323
0.2,416.5,-3.914694424431152e-05,0.00022968871729836518
0.2,416.75,0.00014882711837853365,0.00018954776615237817
0.2,417.0,0.00022032891050021382,2.5521999644898402e-05
0.2,417.25,0.00018307881977132546,-0.00013376961858200872
0.2,417.5,3.0802769862285745e-05,-0.00023081857737470963
0.2,417.75,-0.0001425391660330122,-0.00017528204850169945
0.2,418.0,-0.00022135182164726892,-2.0744856813908526e-05
0.2,418.25,-0.00017621275856402672,0.00013307144134432777
0.2,418.5,-3.4112421916237226e-05,0.00022866062452980536
0.2,418.75,0.00013716617361921095,0.0001840620141344076
0.2,419.0,0.00022673389498395707,2.68628504309959e-05
0.2,419.25,0.00017835283280646274,-0.00013611299062605975
0.2,419.5,2.93734027243025e-05,-0.00022153216970069496
0.2,419.75,-0.00013577030469009673,-0.0001721289419118147
0.2,420.0,-0.0002210600261029772,-3.0246252120034686e-05
0.2,420.25,-0.00017415982452425208,0.00013623239981620544
0.2,420.5,-2.7546826253683403e-05,0.00022200718986391097
0.2,420.75,0.00013336196195159425,0.0001820364554751307
0.2,421.0,0.00022287057579184976,2.750818382315277e-05
0.2,421.25,0.0001743731894127664,-0.00013526084355590655
0.2,421.5,2.472033762594932e-05,-0.0002181936081267522
0.2,421.75,-0.00013925854934207182,-0.00016938967439184544
0.2,422.0,-0.00022146495696553857,-2.3080505157598405e-05
0.2,422.25,-0.00017194383455372452,0.00014198334978338668
0.2,422.5,-1.8451623241906685e-05,0.00022031997002481572
0.2,422.75,0.00014368998611918114,0.0001711087342131524
0.2,423.0,0.0002197202995432032,1.9841885965697035e-05
0.2,423.25,0.00016699889903605295,-0.00013688078988715387
0.2,423.5,1.647698769363188e-05,-0.0002155693547183829
0.2,423.75,-0.00014220698657939937,-0.0001657599032970942
0.2,424.0,-0.00021644589190599923,-1.3323693967415438e-05
0.2,424.25,-0.00016689801017380268,0.00014591685408966328
0.2,424.5,-1.2457757821583546e-05,0.0002214974815760657
0.2,424.75,0.00014566153543928774,0.00016262421685870045
0.2,425.0,0.00021236077988900419,1.0156512164284217e-05
0.2,425.25,0.00015698607606751377,-0.00014529296909908239
0.2,425.5,2.3054349206443117e-06,-0.000215118619436856
0.2,425.75,-0.00014945277879837562,-0.00015104013927411415
0.2,426.0,-0.00021819405645859025,1.0538436167316309e-07
0.2,426.25,-0.00015353688745602754,0.00015562737195779134
0.2,426.5,1.2594406021762412e-06,0.00021826678666511356
0.2,426.75,0.00015313643535378048,0.00015251137756749184
0.2,427.0,0.00021535886759184992,-4.586135064530444e-06
0.2,427.25,0.00014488838059532278,-0.00014920412323546765
0.2,427.5,-7.592795200996092e-06,-0.00021175158092073834
0.2,427.75,-0.0001573650563592311,-0.00013883447620756297
0.2,428.0,-0.0002116750171571667,1.4169324825928138e-05
0.2,428.25,-0.00013669605955891792,0.0001630958160070955
0.2,428.5,1.6628580982179894e-05,0.0002090876163621176
0.2,428.75,0.00016081272885232943,0.0001366926138705184
0.2,429.0,0.00020840675251738395,-2.289713559147291e-05
0.2,429.25,0.00012675735587596319,-0.00016421887461684522
0.2,429.5,-2.967648706387624e-05,-0.000205798291888974
0.2,429.75,-0.00017476938382001542,-0.0001248900188128526
0.2,430.0,-0.0002137915674796456,3.570997431318452e-05
0.2,430.25,-0.0001249936101947564,0.00017082760924070898
0.2,430.5,3.4569672634778775e-05,0.00021104920770627345
0.2,430.75,0.00017364812572360724,0.0001234850825090254
0.2,431.0,0.00020568278180817777,-3.883151637430406e-05
0.2,431.25,0.00011256480223448188,-0.0001718942622700947
0.2,431.5,-4.891212816047426e-05,-0.00019735213068988736
0.2,431.75,-0.00017854569668139297,-0.0001052980409701765
0.2,432.0,-0.00019845596052805046,5.2733141328571145e-05
0.2,432.25,-9.881824581889447e-05,0.00017853136462036588
0.2,432.5,5.734091089216473e-05,0.00019651016913784043
0.2,432.75,0.0001817020331822909,9.6944301147181e-05
0.2,433.0,0.00019908950109913067,-6.550284497047975e-05
0.2,433.25,8.957041911931847e-05,-0.00018436224215557566
0.2,433.5,-7.246350060547088e-05,-0.00019330162173397254
0.2,433.75,-0.00019271836866926483,-8.00662977387426e-05
0.2,434.0,-0.00019349544658986133,8.063809190224544e-05
0.2,434.25,-7.654712962911221e-05,0.000190964003985889
0.2,434.5,8.060546358151773e-05,0.0001894186320956667
0.2,434.75,0.0001894491700055487,7.460202379244496e-05
0.2,435.0,0.0001825473823027667,-8.557319421486872e-05
0.2,435.25,6.19852143685451e-05,-0.00018628453797916517
0.2,435.5,-9.725573585491707e-05,-0.00017313767339608864
0.2,435.75,-0.00019062739285983957,-5.2994033678088904e-05
0.2,436.0,-0.00017072078322861824,0.00010267733567502328
0.2,436.25,-4.616955624570608e-05,0.0001913311480809752
0.2,436.5,0.00010935451019277622,0.00016955305658765827
0.2,436.75,0.00019508802787733748,4.1052891226970525e-05
0.2,437.0,0.00016584428297648567,-0.00010921492284225219
0.2,437.25,3.4873644087013036e-05,-0.0001961533010580767
0.2,437.5,-0.00012103286047019057,-0.00015846457657870802
